category,total_attempts,cc,version,patch_number,waves,items,segment_id,segment_name,attempt_id,attempt_started,attempt_ended,attempt_real_time,attempt_game_time,segment_real_time,segment_game_time,best_segment_real_time,best_segment_game_time,breaks,individual_cup
DLC Cups,3,150cc,Digital,Pre-2.3.0,NA,No Items,4,bNH,3,2024-04-03T22:54:37Z,2024-04-03T23:03:38Z,537.200077,452.0072943,157.6984507,134.4222521,157.6984507,134.4222521,NA,Lucky Cat Cup
DLC Cups,2,150cc,Digital,2.3.0+,NA,No Items,1,bBB,1,2023-07-22T21:27:04Z,2023-07-22T21:37:27Z,623.6316,NA,161.8195,NA,153.4135043,133.1239496,NA,Moon Cup
DLC Cups,2,150cc,Digital,2.3.0+,NA,No Items,2,bPG,1,2023-07-22T21:27:04Z,2023-07-22T21:37:27Z,623.6316,NA,170.5524,NA,167.1160303,143.6565615,NA,Moon Cup
DLC Cups,2,150cc,Digital,2.3.0+,NA,No Items,3,bMM,1,2023-07-22T21:27:04Z,2023-07-22T21:37:27Z,623.6316,NA,155.9515,NA,155.9515,132.6227476,NA,Moon Cup
DLC Cups,2,150cc,Digital,2.3.0+,NA,No Items,4,bRR,1,2023-07-22T21:27:04Z,2023-07-22T21:37:27Z,623.6316,NA,135.3082,NA,135.3082,112.2393228,NA,Moon Cup
DLC Cups,2,150cc,Digital,2.3.0+,NA,No Items,1,bBB,2,2024-04-03T23:17:59Z,2024-04-03T23:28:17Z,613.7452788,521.6425815,153.4135043,133.1239496,153.4135043,133.1239496,NA,Moon Cup
DLC Cups,2,150cc,Digital,2.3.0+,NA,No Items,2,bPG,2,2024-04-03T23:17:59Z,2024-04-03T23:28:17Z,613.7452788,521.6425815,167.1160303,143.6565615,167.1160303,143.6565615,NA,Moon Cup
DLC Cups,2,150cc,Digital,2.3.0+,NA,No Items,3,bMM,2,2024-04-03T23:17:59Z,2024-04-03T23:28:17Z,613.7452788,521.6425815,156.932533,132.6227476,155.9515,132.6227476,NA,Moon Cup
DLC Cups,2,150cc,Digital,2.3.0+,NA,No Items,4,bRR,2,2024-04-03T23:17:59Z,2024-04-03T23:28:17Z,613.7452788,521.6425815,136.2832112,112.2393228,135.3082,112.2393228,NA,Moon Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,1,bSS,1,2023-07-22T21:01:55Z,2023-07-22T21:11:25Z,569.4216999,NA,154.2735,NA,153.2331143,133.75737420000002,NA,Propeller Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,2,bSL,1,2023-07-22T21:01:55Z,2023-07-22T21:11:25Z,569.4216999,NA,129.7835,NA,129.515898,108.0066183,NA,Propeller Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,3,bMG,1,2023-07-22T21:01:55Z,2023-07-22T21:11:25Z,569.4216999,NA,133.8745,NA,132.8829208,109.2067373,NA,Propeller Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,4,bSHS,1,2023-07-22T21:01:55Z,2023-07-22T21:11:25Z,569.4216999,NA,151.4901999,NA,151.4901999,130.6732566,NA,Propeller Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,1,bSS,2,2024-04-03T23:06:39Z,2024-04-03T23:16:14Z,570.2655205,481.6439864,153.2331143,133.75737420000002,153.2331143,133.75737420000002,NA,Propeller Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,2,bSL,2,2024-04-03T23:06:39Z,2024-04-03T23:16:14Z,570.2655205,481.6439864,129.515898,108.0066183,129.515898,108.0066183,NA,Propeller Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,3,bMG,2,2024-04-03T23:06:39Z,2024-04-03T23:16:14Z,570.2655205,481.6439864,132.8829208,109.2067373,132.8829208,109.2067373,NA,Propeller Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,4,bSHS,2,2024-04-03T23:06:39Z,2024-04-03T23:16:14Z,570.2655205,481.6439864,154.6335874,130.6732566,151.4901999,130.6732566,NA,Propeller Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,1,bLL,1,2023-07-22T21:13:22Z,2023-07-22T21:24:13Z,651.3542999,NA,165.7400999,NA,165.7400999,150.18881770000002,NA,Rock Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,2,bBL,1,2023-07-22T21:13:22Z,2023-07-22T21:24:13Z,651.3542999,NA,119.7608,NA,116.9510423,94.8557182,NA,Rock Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,3,bRRM,1,2023-07-22T21:13:22Z,2023-07-22T21:24:13Z,651.3542999,NA,179.31889999999999,NA,179.31889999999999,157.1555112,NA,Rock Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,4,bMT,1,2023-07-22T21:13:22Z,2023-07-22T21:24:13Z,651.3542999,NA,186.53449990000001,NA,183.6158954,159.4720158,NA,Rock Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,1,bLL,2,2024-04-03T06:51:18Z,2024-04-03T07:02:13Z,651.1396989,561.6720629,170.2071582,150.18881770000002,165.7400999,150.18881770000002,NA,Rock Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,2,bBL,2,2024-04-03T06:51:18Z,2024-04-03T07:02:13Z,651.1396989,561.6720629,116.9510423,94.8557182,116.9510423,94.8557182,NA,Rock Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,3,bRRM,2,2024-04-03T06:51:18Z,2024-04-03T07:02:13Z,651.1396989,561.6720629,180.365603,157.1555112,179.31889999999999,157.1555112,NA,Rock Cup
DLC Cups,2,150cc,Digital,Pre-2.3.0,NA,No Items,4,bMT,2,2024-04-03T06:51:18Z,2024-04-03T07:02:13Z,651.1396989,561.6720629,183.6158954,159.4720158,183.6158954,159.4720158,NA,Rock Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,1,bMD,1,2023-11-10T01:19:23Z,2023-11-10T01:30:39Z,675.4362,NA,154.73160000000001,NA,151.6126679,131.6070159,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,2,bRIW,1,2023-11-10T01:19:23Z,2023-11-10T01:30:39Z,675.4362,NA,170.014,NA,159.96631589999998,136.9062277,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,3,bBC3,1,2023-11-10T01:19:23Z,2023-11-10T01:30:39Z,675.4362,NA,141.9196,NA,139.7158677,116.3059404,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,4,rRRo,1,2023-11-10T01:19:23Z,2023-11-10T01:30:39Z,675.4362,NA,208.77100000000002,NA,196.4269,177.9055131,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,1,bMD,2,2023-11-14T04:08:19Z,2023-11-14T04:12:07Z,NA,NA,154.835,NA,151.6126679,131.6070159,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,1,bMD,3,2023-11-14T04:12:44Z,2023-11-14T04:23:53Z,668.5964,NA,156.0361,NA,151.6126679,131.6070159,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,2,bRIW,3,2023-11-14T04:12:44Z,2023-11-14T04:23:53Z,668.5964,NA,164.8418,NA,159.96631589999998,136.9062277,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,3,bBC3,3,2023-11-14T04:12:44Z,2023-11-14T04:23:53Z,668.5964,NA,143.7695,NA,139.7158677,116.3059404,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,4,rRRo,3,2023-11-14T04:12:44Z,2023-11-14T04:23:53Z,668.5964,NA,203.949,NA,196.4269,177.9055131,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,1,bMD,4,2024-02-18T21:42:44Z,2024-02-18T21:49:04Z,NA,NA,153.9409,NA,151.6126679,131.6070159,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,2,bRIW,4,2024-02-18T21:42:44Z,2024-02-18T21:49:04Z,NA,NA,166.1291,NA,159.96631589999998,136.9062277,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,1,bMD,5,2024-02-18T22:27:49Z,2024-02-18T22:38:46Z,656.8311,NA,154.066,NA,151.6126679,131.6070159,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,2,bRIW,5,2024-02-18T22:27:49Z,2024-02-18T22:38:46Z,656.8311,NA,161.2252,NA,159.96631589999998,136.9062277,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,3,bBC3,5,2024-02-18T22:27:49Z,2024-02-18T22:38:46Z,656.8311,NA,145.113,NA,139.7158677,116.3059404,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,4,rRRo,5,2024-02-18T22:27:49Z,2024-02-18T22:38:46Z,656.8311,NA,196.4269,NA,196.4269,177.9055131,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,1,bMD,6,2024-04-03T22:34:15Z,2024-04-03T22:40:47Z,NA,NA,152.991407,133.1074387,151.6126679,131.6070159,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,2,bRIW,6,2024-04-03T22:34:15Z,2024-04-03T22:40:47Z,NA,NA,166.0833625,143.1072212,159.96631589999998,136.9062277,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,1,bMD,7,2024-04-03T22:41:31Z,2024-04-03T22:52:27Z,652.111779,562.7246971,151.6126679,131.6070159,151.6126679,131.6070159,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,2,bRIW,7,2024-04-03T22:41:31Z,2024-04-03T22:52:27Z,652.111779,562.7246971,159.96631589999998,136.9062277,159.96631589999998,136.9062277,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,3,bBC3,7,2024-04-03T22:41:31Z,2024-04-03T22:52:27Z,652.111779,562.7246971,139.7158677,116.3059404,139.7158677,116.3059404,NA,Spiny Cup
DLC Cups,7,150cc,Digital,2.3.0+,NA,No Items,4,rRRo,7,2024-04-03T22:41:31Z,2024-04-03T22:52:27Z,652.111779,562.7246971,200.8169275,177.9055131,196.4269,177.9055131,NA,Spiny Cup
DLC Cups,3,150cc,Digital,Pre-2.3.0,NA,No Items,1,bNYM,1,2023-07-22T20:50:40Z,2023-07-22T21:00:06Z,566.7238,NA,121.9501999,NA,116.6102898,97.0096236,NA,Turnip Cup
DLC Cups,3,150cc,Digital,Pre-2.3.0,NA,No Items,2,nMC3,1,2023-07-22T20:50:40Z,2023-07-22T21:00:06Z,566.7238,NA,128.8544,NA,126.6632955,105.45523299999999,NA,Turnip Cup
DLC Cups,3,150cc,Digital,Pre-2.3.0,NA,No Items,3,bKD,1,2023-07-22T20:50:40Z,2023-07-22T21:00:06Z,566.7238,NA,126.6932999,NA,126.6932999,106.1402439,NA,Turnip Cup
DLC Cups,3,150cc,Digital,Pre-2.3.0,NA,No Items,4,bWP,1,2023-07-22T20:50:40Z,2023-07-22T21:00:06Z,566.7238,NA,189.2259,NA,179.632,157.5386947,NA,Turnip Cup
DLC Cups,3,150cc,Digital,Pre-2.3.0,NA,No Items,1,bNYM,2,2023-07-27T00:05:48Z,2023-07-27T00:15:04Z,556.1989999,NA,118.64819990000001,NA,116.6102898,97.0096236,NA,Turnip Cup
DLC Cups,3,150cc,Digital,Pre-2.3.0,NA,No Items,2,nMC3,2,2023-07-27T00:05:48Z,2023-07-27T00:15:04Z,556.1989999,NA,127.2267,NA,126.6632955,105.45523299999999,NA,Turnip Cup
DLC Cups,3,150cc,Digital,Pre-2.3.0,NA,No Items,3,bKD,2,2023-07-27T00:05:48Z,2023-07-27T00:15:04Z,556.1989999,NA,130.6920999,NA,126.6932999,106.1402439,NA,Turnip Cup
DLC Cups,3,150cc,Digital,Pre-2.3.0,NA,No Items,4,bWP,2,2023-07-27T00:05:48Z,2023-07-27T00:15:04Z,556.1989999,NA,179.632,NA,179.632,157.5386947,NA,Turnip Cup
DLC Cups,3,150cc,Digital,Pre-2.3.0,NA,No Items,1,bNYM,3,2024-04-03T21:32:12Z,2024-04-03T21:41:29Z,552.5386945,466.1437952,116.6102898,97.0096236,116.6102898,97.0096236,NA,Turnip Cup
DLC Cups,3,150cc,Digital,Pre-2.3.0,NA,No Items,2,nMC3,3,2024-04-03T21:32:12Z,2024-04-03T21:41:29Z,552.5386945,466.1437952,126.6632955,105.45523299999999,126.6632955,105.45523299999999,NA,Turnip Cup
DLC Cups,3,150cc,Digital,Pre-2.3.0,NA,No Items,3,bKD,3,2024-04-03T21:32:12Z,2024-04-03T21:41:29Z,552.5386945,466.1437952,129.3831407,106.1402439,126.6932999,106.1402439,NA,Turnip Cup
DLC Cups,3,150cc,Digital,Pre-2.3.0,NA,No Items,4,bWP,3,2024-04-03T21:32:12Z,2024-04-03T21:41:29Z,552.5386945,466.1437952,179.8819685,157.5386947,179.632,157.5386947,NA,Turnip Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,1,MC,1,2023-03-24T22:59:42Z,2023-03-24T23:09:58Z,615.971,NA,139.1309999,NA,136.0320503,117.65723679999999,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,2,TH,1,2023-03-24T22:59:42Z,2023-03-24T23:09:58Z,615.971,NA,165.433,NA,158.4696999,138.290336,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,3,TM,1,2023-03-24T22:59:42Z,2023-03-24T23:09:58Z,615.971,NA,153.066,NA,152.0959999,129.7545616,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,4,SGF,1,2023-03-24T22:59:42Z,2023-03-24T23:09:58Z,615.971,NA,158.341,NA,157.517,134.089405,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,1,MC,2,2023-03-24T23:11:50Z,2023-03-24T23:22:06Z,615.573,NA,137.01,NA,136.0320503,117.65723679999999,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,2,TH,2,2023-03-24T23:11:50Z,2023-03-24T23:22:06Z,615.573,NA,164.8109999,NA,158.4696999,138.290336,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,3,TM,2,2023-03-24T23:11:50Z,2023-03-24T23:22:06Z,615.573,NA,155.039,NA,152.0959999,129.7545616,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,4,SGF,2,2023-03-24T23:11:50Z,2023-03-24T23:22:06Z,615.573,NA,158.713,NA,157.517,134.089405,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,1,MC,3,2023-03-24T23:29:36Z,2023-03-24T23:39:43Z,606.5859999,NA,136.8549999,NA,136.0320503,117.65723679999999,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,2,TH,3,2023-03-24T23:29:36Z,2023-03-24T23:39:43Z,606.5859999,NA,160.118,NA,158.4696999,138.290336,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,3,TM,3,2023-03-24T23:29:36Z,2023-03-24T23:39:43Z,606.5859999,NA,152.0959999,NA,152.0959999,129.7545616,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,4,SGF,3,2023-03-24T23:29:36Z,2023-03-24T23:39:43Z,606.5859999,NA,157.517,NA,157.517,134.089405,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,1,MC,4,2023-07-06T01:23:40Z,2023-07-06T01:33:48Z,607.7867,NA,136.4374,NA,136.0320503,117.65723679999999,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,2,TH,4,2023-07-06T01:23:40Z,2023-07-06T01:33:48Z,607.7867,NA,158.4696999,NA,158.4696999,138.290336,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,3,TM,4,2023-07-06T01:23:40Z,2023-07-06T01:33:48Z,607.7867,NA,155.1097,NA,152.0959999,129.7545616,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,4,SGF,4,2023-07-06T01:23:40Z,2023-07-06T01:33:48Z,607.7867,NA,157.7699,NA,157.517,134.089405,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,1,MC,5,2023-07-06T23:11:09Z,2023-07-06T23:21:15Z,606.0835,NA,136.7496,NA,136.0320503,117.65723679999999,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,2,TH,5,2023-07-06T23:11:09Z,2023-07-06T23:21:15Z,606.0835,NA,158.5744,NA,158.4696999,138.290336,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,3,TM,5,2023-07-06T23:11:09Z,2023-07-06T23:21:15Z,606.0835,NA,152.3506,NA,152.0959999,129.7545616,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,4,SGF,5,2023-07-06T23:11:09Z,2023-07-06T23:21:15Z,606.0835,NA,158.40890000000002,NA,157.517,134.089405,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,1,MC,6,2024-04-12T04:50:36Z,2024-04-12T05:00:49Z,608.7491347,519.7915394,136.0320503,117.65723679999999,136.0320503,117.65723679999999,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,2,TH,6,2024-04-12T04:50:36Z,2024-04-12T05:00:49Z,608.7491347,519.7915394,161.0836895,138.290336,158.4696999,138.290336,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,3,TM,6,2024-04-12T04:50:36Z,2024-04-12T05:00:49Z,608.7491347,519.7915394,153.5839122,129.7545616,152.0959999,129.7545616,NA,Flower Cup
Nitro Cups,6,150cc,Digital,Pre-2.3.0,NA,No Items,4,SGF,6,2024-04-12T04:50:36Z,2024-04-12T05:00:49Z,608.7491347,519.7915394,158.0494827,134.089405,157.517,134.089405,NA,Flower Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,1,MKS,1,2023-03-26T21:01:51Z,2023-03-26T21:11:10Z,559.027,NA,129.466999999,NA,126.416400001,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,2,WP,1,2023-03-26T21:01:51Z,2023-03-26T21:11:10Z,559.027,NA,134.783000001,NA,132.2323,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,3,SSC,1,2023-03-26T21:01:51Z,2023-03-26T21:11:10Z,559.027,NA,146.694999999,NA,144.578,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,4,TR,1,2023-03-26T21:01:51Z,2023-03-26T21:11:10Z,559.027,NA,148.082000001,NA,145.988599999,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,1,MKS,2,2023-03-28T01:40:56Z,2023-03-28T01:50:10Z,554.263,NA,129.06,NA,126.416400001,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,2,WP,2,2023-03-28T01:40:56Z,2023-03-28T01:50:10Z,554.263,NA,133.63400000000001,NA,132.2323,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,3,SSC,2,2023-03-28T01:40:56Z,2023-03-28T01:50:10Z,554.263,NA,145.221,NA,144.578,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,4,TR,2,2023-03-28T01:40:56Z,2023-03-28T01:50:10Z,554.263,NA,146.348,NA,145.988599999,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,1,MKS,3,2023-04-16T16:54:51Z,2023-04-16T17:04:02Z,550.934000001,NA,127.018000001,NA,126.416400001,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,2,WP,3,2023-04-16T16:54:51Z,2023-04-16T17:04:02Z,550.934000001,NA,132.709,NA,132.2323,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,3,SSC,3,2023-04-16T16:54:51Z,2023-04-16T17:04:02Z,550.934000001,NA,145.069999999,NA,144.578,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,4,TR,3,2023-04-16T16:54:51Z,2023-04-16T17:04:02Z,550.934000001,NA,146.137000001,NA,145.988599999,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,1,MKS,4,2023-07-06T23:48:41Z,2023-07-06T23:57:52Z,550.941900001,NA,126.416400001,NA,126.416400001,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,2,WP,4,2023-07-06T23:48:41Z,2023-07-06T23:57:52Z,550.941900001,NA,133.121,NA,132.2323,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,3,SSC,4,2023-07-06T23:48:41Z,2023-07-06T23:57:52Z,550.941900001,NA,144.578,NA,144.578,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,4,TR,4,2023-07-06T23:48:41Z,2023-07-06T23:57:52Z,550.941900001,NA,146.8265,NA,145.988599999,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,1,MKS,5,2023-07-08T21:00:10Z,2023-07-08T21:09:21Z,551.2716,NA,127.3128,NA,126.416400001,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,2,WP,5,2023-07-08T21:00:10Z,2023-07-08T21:09:21Z,551.2716,NA,133.094600001,NA,132.2323,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,3,SSC,5,2023-07-08T21:00:10Z,2023-07-08T21:09:21Z,551.2716,NA,144.8756,NA,144.578,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,4,TR,5,2023-07-08T21:00:10Z,2023-07-08T21:09:21Z,551.2716,NA,145.988599999,NA,145.988599999,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,1,MKS,6,2023-07-15T00:26:58Z,2023-07-15T00:36:11Z,553.000099999,NA,127.08670000000001,NA,126.416400001,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,2,WP,6,2023-07-15T00:26:58Z,2023-07-15T00:36:11Z,553.000099999,NA,132.2323,NA,132.2323,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,3,SSC,6,2023-07-15T00:26:58Z,2023-07-15T00:36:11Z,553.000099999,NA,145.4317,NA,144.578,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,4,TR,6,2023-07-15T00:26:58Z,2023-07-15T00:36:11Z,553.000099999,NA,148.249399999,NA,145.988599999,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,1,MKS,7,2023-07-15T20:47:38Z,2023-07-15T20:56:49Z,551.176799999,NA,127.1046,NA,126.416400001,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,2,WP,7,2023-07-15T20:47:38Z,2023-07-15T20:56:49Z,551.176799999,NA,132.365,NA,132.2323,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,3,SSC,7,2023-07-15T20:47:38Z,2023-07-15T20:56:49Z,551.176799999,NA,145.0768,NA,144.578,NA,NA,Mushroom Cup
Nitro Cups,7,150cc,Digital,2.3.0+,NA,No Items,4,TR,7,2023-07-15T20:47:38Z,2023-07-15T20:56:49Z,551.176799999,NA,146.630399999,NA,145.988599999,NA,NA,Mushroom Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,1,CC,1,2023-03-26T17:46:33Z,2023-03-26T17:56:57Z,623.706,NA,151.291,NA,149.9216,NA,NA,Special Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,2,BDD,1,2023-03-26T17:46:33Z,2023-03-26T17:56:57Z,623.706,NA,152.690000001,NA,146.495,NA,NA,Special Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,3,BC,1,2023-03-26T17:46:33Z,2023-03-26T17:56:57Z,623.706,NA,160.575,NA,159.307899999,NA,NA,Special Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,4,RR,1,2023-03-26T17:46:33Z,2023-03-26T17:56:57Z,623.706,NA,159.149999999,NA,158.269,NA,NA,Special Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,1,CC,2,2023-03-28T02:37:57Z,2023-03-28T02:48:15Z,617.901,NA,150.791999999,NA,149.9216,NA,NA,Special Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,2,BDD,2,2023-03-28T02:37:57Z,2023-03-28T02:48:15Z,617.901,NA,149.508000001,NA,146.495,NA,NA,Special Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,3,BC,2,2023-03-28T02:37:57Z,2023-03-28T02:48:15Z,617.901,NA,159.332,NA,159.307899999,NA,NA,Special Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,4,RR,2,2023-03-28T02:37:57Z,2023-03-28T02:48:15Z,617.901,NA,158.269,NA,158.269,NA,NA,Special Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,1,CC,3,2023-07-07T00:29:11Z,2023-07-07T00:34:57Z,NA,NA,151.6739,NA,149.9216,NA,NA,Special Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,2,BDD,3,2023-07-07T00:29:11Z,2023-07-07T00:34:57Z,NA,NA,148.4134,NA,146.495,NA,NA,Special Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,1,CC,4,2023-07-07T00:36:27Z,2023-07-07T00:46:44Z,616.8714,NA,150.0988,NA,149.9216,NA,NA,Special Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,2,BDD,4,2023-07-07T00:36:27Z,2023-07-07T00:46:44Z,616.8714,NA,146.495,NA,146.495,NA,NA,Special Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,3,BC,4,2023-07-07T00:36:27Z,2023-07-07T00:46:44Z,616.8714,NA,161.3645,NA,159.307899999,NA,NA,Special Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,4,RR,4,2023-07-07T00:36:27Z,2023-07-07T00:46:44Z,616.8714,NA,158.9131,NA,158.269,NA,NA,Special Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,1,CC,5,2023-07-08T03:30:20Z,2023-07-08T03:40:36Z,615.965400001,NA,150.427800001,NA,149.9216,NA,NA,Special Cup
Nitro Cups,9,150cc,Digital,2.3.0+,NA,No Items,2,BDD,5,2023-07-08T03:30:20Z,2023-07-08T03:40:36Z,615.965400001,NA,146.973,NA,146.495,NA,NA,Special Cup
